ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
43UC,E07000208,Epsom and Ewell CD,ONS5.9,2011/12,,,,,12.08476129,6.88577448,17.2837481,Significantly better than England average
43UD,E07000209,Guildford CD,ONS5.9,2011/12,,,,,16.35679283,12.18505493,20.52853073,Not significantly different from England average
43UE,E07000210,Mole Valley CD,ONS5.9,2011/12,,,,,13.81602695,9.588942447,18.04311146,Significantly better than England average
43UF,E07000211,Reigate and Banstead CD,ONS5.9,2011/12,,,,,15.71865994,11.07485954,20.36246035,Not significantly different from England average
43UG,E07000212,Runnymede CD,ONS5.9,2011/12,,,,,11.6446596,6.984506572,16.30481263,Significantly better than England average
43UH,E07000213,Spelthorne CD,ONS5.9,2011/12,,,,,18.68232443,12.92384698,24.44080188,Not significantly different from England average
43UJ,E07000214,Surrey Heath CD,ONS5.9,2011/12,,,,,11.85810913,6.998173541,16.71804472,Significantly better than England average
43UK,E07000215,Tandridge CD,ONS5.9,2011/12,,,,,15.99149405,10.52965157,21.45333653,Not significantly different from England average
43UL,E07000216,Waverley CD,ONS5.9,2011/12,,,,,17.17295364,12.98130895,21.36459834,Not significantly different from England average
43UM,E07000217,Woking CD,ONS5.9,2011/12,,,,,17.20999746,11.71084026,22.70915467,Not significantly different from England average
44UB,E07000218,North Warwickshire CD,ONS5.7,2011/12,,,,,12.80520425,6.473760984,19.13664752,Significantly better than England average
44UC,E07000219,Nuneaton and Bedworth CD,ONS7.12,2011/12,,,,,22.94889389,18.46590111,27.43188667,Not significantly different from England average
