ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
36UD,E07000165,Harrogate CD,ONS5.7,2011/12,n/a,n/a,614,,26.65530842,24.90208685,28.48514518,n/a
36UE,E07000166,Richmondshire CD,ONS5.7,2011/12,n/a,n/a,278,,40.1619676,36.58206371,43.84996713,n/a
36UF,E07000167,Ryedale CD,ONS6.10,2011/12,n/a,n/a,908,,39.27195562,37.33598604,41.24224199,n/a
36UG,E07000168,Scarborough CD,ONS6.10,2011/12,n/a,n/a,712,,26.5850942,24.97089637,28.26433023,n/a
36UH,E07000169,Selby CD,ONS5.7,2011/12,n/a,n/a,1295,,42.32128594,40.61067428,44.0505076,n/a
37UB,E07000170,Ashfield CD,ONS7.12,2011/12,n/a,n/a,755,,27.90341302,26.25504914,29.61370778,n/a
37UC,E07000171,Bassetlaw CD,ONS7.12,2011/12,n/a,n/a,160,,13.15663826,11.37870251,15.16484077,n/a
37UD,E07000172,Broxtowe CD,ONS5.7,2011/12,n/a,n/a,610,,22.55226433,21.03189177,24.14893302,n/a
37UE,E07000173,Gedling CD,ONS5.7,2011/12,n/a,n/a,628,,23.14983673,21.61571862,24.75844399,n/a
37UF,E07000174,Mansfield CD,ONS7.12,2011/12,n/a,n/a,566,,28.75699482,26.81170361,30.78405951,n/a
37UG,E07000175,Newark and Sherwood CD,ONS5.7,2011/12,n/a,n/a,1114,,28.72922401,27.33916939,30.1606185,n/a
37UJ,E07000176,Rushcliffe CD,ONS5.7,2011/12,n/a,n/a,655,,22.85893561,21.37340278,24.41565668,n/a
38UB,E07000177,Cherwell CD,ONS5.7,2011/12,n/a,n/a,588,,26.02679979,24.28063605,27.85234867,n/a
38UC,E07000178,Oxford CD,ONS1.3,2011/12,n/a,n/a,811,,40.37360208,38.23342392,42.5510499,n/a
38UD,E07000179,South Oxfordshire CD,ONS5.9,2011/12,n/a,n/a,814,,29.11129607,27.47072339,30.80822768,n/a
38UE,E07000180,Vale of White Horse CD,ONS5.9,2011/12,n/a,n/a,822,,31.54262398,29.78214392,33.35773208,n/a
38UF,E07000181,West Oxfordshire CD,ONS5.7,2011/12,n/a,n/a,583,,30.04835479,28.07357798,32.1000483,n/a
40UB,E07000187,Mendip CD,ONS5.7,2011/12,n/a,n/a,597,,14.37504611,13.35033516,15.46437215,n/a
40UC,E07000188,Sedgemoor CD,ONS5.7,2011/12,n/a,n/a,853,,21.52780532,20.29740062,22.81144876,n/a
40UD,E07000189,South Somerset CD,ONS5.7,2011/12,n/a,n/a,600,,12.54198802,11.64181995,13.50112354,n/a
40UE,E07000190,Taunton Deane CD,ONS5.7,2011/12,n/a,n/a,593,,19.49935889,18.1520767,20.92107859,n/a
40UF,E07000191,West Somerset CD,ONS6.10,2011/12,n/a,n/a,232,,17.85236476,15.89660438,19.99154725,n/a
41UB,E07000192,Cannock Chase CD,ONS7.12,2011/12,n/a,n/a,807,,32.70474274,30.8797865,34.58358864,n/a
41UC,E07000193,East Staffordshire CD,ONS7.12,2011/12,n/a,n/a,891,,33.34767648,31.59862101,35.14380418,n/a
41UD,E07000194,Lichfield CD,ONS5.7,2011/12,n/a,n/a,558,,24.81605627,23.08583007,26.63105909,n/a
41UE,E07000195,Newcastle-under-Lyme CD,ONS7.12,2011/12,n/a,n/a,422,,36.93275669,34.16715525,39.78692421,n/a
41UF,E07000196,South Staffordshire CD,ONS5.7,2011/12,n/a,n/a,699,,25.1931125,23.63400469,26.81895208,n/a
41UG,E07000197,Stafford CD,ONS5.7,2011/12,n/a,n/a,1144,,35.05998619,33.44293137,36.71210184,n/a
41UH,E07000198,Staffordshire Moorlands CD,ONS5.7,2011/12,n/a,n/a,448,,37.82105437,35.1173342,40.60267173,n/a
41UK,E07000199,Tamworth CD,ONS7.12,2011/12,n/a,n/a,283,,24.19585749,21.85260095,26.70451851,n/a
42UB,E07000200,Babergh CD,ONS5.7,2011/12,n/a,n/a,549,,25.71742853,23.92748188,27.59270804,n/a
42UC,E07000201,Forest Heath CD,ONS5.8,2011/12,n/a,n/a,348,,29.78332126,27.24755174,32.44982154,n/a
42UD,E07000202,Ipswich CD,ONS5.8,2011/12,n/a,n/a,845,,32.4606469,30.68167105,34.29174351,n/a
42UE,E07000203,Mid Suffolk CD,ONS5.7,2011/12,n/a,n/a,662,,25.64305629,24.01141173,27.34567573,n/a
42UF,E07000204,St Edmundsbury CD,ONS5.7,2011/12,n/a,n/a,674,,29.96360719,28.12211438,31.8722148,n/a
42UG,E07000205,Suffolk Coastal CD,ONS5.7,2011/12,n/a,n/a,1107,,28.00886802,26.64366112,29.41597637,n/a
42UH,E07000206,Waveney CD,ONS6.10,2011/12,n/a,n/a,1397,,33.98276838,32.55901076,35.43607166,n/a
43UB,E07000207,Elmbridge CD,ONS5.9,2011/12,n/a,n/a,669,,20.21249892,18.88467597,21.6088127,n/a
43UC,E07000208,Epsom and Ewell CD,ONS5.9,2011/12,n/a,n/a,499,,29.07280236,26.98461965,31.25340961,n/a
43UD,E07000209,Guildford CD,ONS5.9,2011/12,n/a,n/a,399,,17.65611941,16.14426355,19.27700858,n/a
43UE,E07000210,Mole Valley CD,ONS5.9,2011/12,n/a,n/a,676,,27.79071725,26.05025113,29.6009206,n/a
43UF,E07000211,Reigate and Banstead CD,ONS5.9,2011/12,n/a,n/a,1539,,34.11279041,32.74455478,35.50801361,n/a
43UG,E07000212,Runnymede CD,ONS5.9,2011/12,n/a,n/a,259,,16.22494582,14.51170503,18.0976318,n/a
43UH,E07000213,Spelthorne CD,ONS5.9,2011/12,n/a,n/a,315,,15.62294787,14.11552556,17.25900056,n/a
43UJ,E07000214,Surrey Heath CD,ONS5.9,2011/12,n/a,n/a,373,,17.69262241,16.13995764,19.36017045,n/a
43UK,E07000215,Tandridge CD,ONS5.9,2011/12,n/a,n/a,1015,,33.06434524,31.42547421,34.74537969,n/a
43UL,E07000216,Waverley CD,ONS5.9,2011/12,n/a,n/a,446,,16.74562118,15.38178006,18.20437311,n/a
43UM,E07000217,Woking CD,ONS5.9,2011/12,n/a,n/a,391,,16.19591265,14.78589726,17.71244114,n/a
44UB,E07000218,North Warwickshire CD,ONS5.7,2011/12,n/a,n/a,421,,35.16619089,32.55964765,37.86424471,n/a
44UC,E07000219,Nuneaton and Bedworth CD,ONS7.12,2011/12,n/a,n/a,625,,34.82421632,32.67320991,37.03892756,n/a
44UD,E07000220,Rugby CD,ONS5.7,2011/12,n/a,n/a,102,,19.06879894,15.99846601,22.5700516,n/a
44UE,E07000221,Stratford-on-Avon CD,ONS5.7,2011/12,n/a,n/a,624,,29.50715751,27.62728522,31.45934155,n/a
44UF,E07000222,Warwick CD,ONS5.7,2011/12,n/a,n/a,627,,30.90162291,28.93473238,32.94024226,n/a
45UB,E07000223,Adur CD,ONS5.7,2011/12,n/a,n/a,852,,39.04076728,37.0363994,41.0828315,n/a
45UC,E07000224,Arun CD,ONS6.10,2011/12,n/a,n/a,1718,,33.09459505,31.84178293,34.37184135,n/a
45UD,E07000225,Chichester CD,ONS6.10,2011/12,n/a,n/a,934,,32.24321618,30.58332731,33.949135,n/a
45UE,E07000226,Crawley CD,ONS5.8,2011/12,n/a,n/a,1231,,34.39395711,32.86435708,35.95661996,n/a
45UF,E07000227,Horsham CD,ONS5.9,2011/12,n/a,n/a,1468,,34.36216896,32.96126375,35.7908271,n/a
45UG,E07000228,Mid Sussex CD,ONS5.9,2011/12,n/a,n/a,709,,33.00714554,31.05108238,35.02383797,n/a
45UH,E07000229,Worthing CD,ONS1.1,2011/12,n/a,n/a,1359,,35.47002768,33.98383823,36.98479916,n/a
47UB,E07000234,Bromsgrove CD,ONS5.7,2011/12,n/a,n/a,342,,28.80510732,26.33770328,31.40511575,n/a
47UC,E07000235,Malvern Hills CD,ONS5.7,2011/12,n/a,n/a,296,,27.39643845,24.8548193,30.09387523,n/a
47UD,E07000236,Redditch CD,ONS7.12,2011/12,n/a,n/a,271,,33.70829084,30.52603585,37.04539372,n/a
47UE,E07000237,Worcester CD,ONS5.8,2011/12,n/a,n/a,246,,21.00913692,18.77980903,23.42677382,n/a
47UF,E07000238,Wychavon CD,ONS5.7,2011/12,n/a,n/a,475,,26.02779573,24.10247273,28.05007519,n/a
47UG,E07000239,Wyre Forest CD,ONS5.7,2011/12,n/a,n/a,233,,25.90953425,23.1973275,28.81985585,n/a
