ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
37UC,E07000171,Bassetlaw CD,ONS7.12,2011/12,n/a,n/a,49,,38.16444446,30.07801929,46.96466111,n/a
37UD,E07000172,Broxtowe CD,ONS5.7,2011/12,n/a,n/a,190,,43.69414178,39.18629521,48.30862075,n/a
37UE,E07000173,Gedling CD,ONS5.7,2011/12,n/a,n/a,138,,43.51930246,38.22034474,48.97058075,n/a
37UF,E07000174,Mansfield CD,ONS7.12,2011/12,n/a,n/a,55,,43.80393313,35.34558687,52.63845946,n/a
37UG,E07000175,Newark and Sherwood CD,ONS5.7,2011/12,n/a,n/a,16,,37.81148141,25.18042118,52.34571806,n/a
37UJ,E07000176,Rushcliffe CD,ONS5.7,2011/12,n/a,n/a,199,,41.74511822,37.42425606,46.19655955,n/a
38UB,E07000177,Cherwell CD,ONS5.7,2011/12,n/a,n/a,287,,46.13257089,42.05874607,50.25871541,n/a
38UC,E07000178,Oxford CD,ONS1.3,2011/12,n/a,n/a,874,,47.30987969,44.95994083,49.67179815,n/a
38UD,E07000179,South Oxfordshire CD,ONS5.9,2011/12,n/a,n/a,78,,53.06519946,44.78920804,61.17596956,n/a
38UE,E07000180,Vale of White Horse CD,ONS5.9,2011/12,n/a,n/a,100,,28.79459097,24.3257905,33.71854471,n/a
38UF,E07000181,West Oxfordshire CD,ONS5.7,2011/12,n/a,n/a,33,,40.33213689,30.29731076,51.24699117,n/a
40UB,E07000187,Mendip CD,ONS5.7,2011/12,n/a,n/a,22,,46.14458454,32.36173723,60.54319039,n/a
40UC,E07000188,Sedgemoor CD,ONS5.7,2011/12,n/a,n/a,23,,53.71521745,39.3081641,67.52753986,n/a
40UD,E07000189,South Somerset CD,ONS5.7,2011/12,n/a,n/a,43,,42.91753569,33.51870874,52.85648351,n/a
40UE,E07000190,Taunton Deane CD,ONS5.7,2011/12,n/a,n/a,64,,53.20266318,43.70276631,62.47591935,n/a
40UF,E07000191,West Somerset CD,ONS6.10,2011/12,n/a,n/a,6,,41.45840661,20.43236194,66.1367405,n/a
41UB,E07000192,Cannock Chase CD,ONS7.12,2011/12,n/a,n/a,47,,45.6555461,36.40040443,55.22070931,n/a
41UC,E07000193,East Staffordshire CD,ONS7.12,2011/12,n/a,n/a,724,,48.30511767,45.64823153,50.97162089,n/a
41UD,E07000194,Lichfield CD,ONS5.7,2011/12,n/a,n/a,86,,37.99590009,31.96544413,44.42121989,n/a
41UE,E07000195,Newcastle-under-Lyme CD,ONS7.12,2011/12,n/a,n/a,118,,47.29425962,41.11424259,53.55831844,n/a
41UF,E07000196,South Staffordshire CD,ONS5.7,2011/12,n/a,n/a,125,,43.52028589,37.93655432,49.27338414,n/a
41UG,E07000197,Stafford CD,ONS5.7,2011/12,n/a,n/a,233,,49.14379703,44.43783395,53.86498288,n/a
41UH,E07000198,Staffordshire Moorlands CD,ONS5.7,2011/12,n/a,n/a,13,,39.81584008,25.12924572,56.59736505,n/a
41UK,E07000199,Tamworth CD,ONS7.12,2011/12,n/a,n/a,33,,34.92293434,26.10448155,44.90990177,n/a
42UB,E07000200,Babergh CD,ONS5.7,2011/12,n/a,n/a,18,,42.23130375,29.0442125,56.62745086,n/a
42UC,E07000201,Forest Heath CD,ONS5.8,2011/12,n/a,n/a,17,,31.45991938,20.58200393,44.8409061,n/a
42UD,E07000202,Ipswich CD,ONS5.8,2011/12,n/a,n/a,250,,41.66900534,37.61618766,45.83763809,n/a
42UE,E07000203,Mid Suffolk CD,ONS5.7,2011/12,n/a,n/a,17,,45.15868507,30.63879518,60.55245644,n/a
42UF,E07000204,St Edmundsbury CD,ONS5.7,2011/12,n/a,n/a,59,,39.40262589,31.77073659,47.58911407,n/a
42UG,E07000205,Suffolk Coastal CD,ONS5.7,2011/12,n/a,n/a,80,,42.27420482,35.20502413,49.67463392,n/a
42UH,E07000206,Waveney CD,ONS6.10,2011/12,n/a,n/a,18,,34.43783327,23.01156461,48.00037323,n/a
43UB,E07000207,Elmbridge CD,ONS5.9,2011/12,n/a,n/a,187,,38.40266289,34.22729592,42.75627145,n/a
43UC,E07000208,Epsom and Ewell CD,ONS5.9,2011/12,n/a,n/a,238,,43.88416436,39.81685385,48.03533795,n/a
43UD,E07000209,Guildford CD,ONS5.9,2011/12,n/a,n/a,221,,40.18777534,36.17200198,44.33967098,n/a
43UE,E07000210,Mole Valley CD,ONS5.9,2011/12,n/a,n/a,85,,48.73570512,41.39738889,56.12893073,n/a
43UF,E07000211,Reigate and Banstead CD,ONS5.9,2011/12,n/a,n/a,317,,43.00756589,39.40928381,46.68126955,n/a
43UG,E07000212,Runnymede CD,ONS5.9,2011/12,n/a,n/a,129,,37.45152231,32.4174806,42.77254054,n/a
43UH,E07000213,Spelthorne CD,ONS5.9,2011/12,n/a,n/a,220,,35.54431518,31.88425291,39.38161319,n/a
43UJ,E07000214,Surrey Heath CD,ONS5.9,2011/12,n/a,n/a,235,,44.67183944,40.51678715,48.90268504,n/a
43UK,E07000215,Tandridge CD,ONS5.9,2011/12,n/a,n/a,76,,42.28479242,35.27418419,49.62056639,n/a
43UL,E07000216,Waverley CD,ONS5.9,2011/12,n/a,n/a,82,,46.83263905,39.70354636,54.09342134,n/a
43UM,E07000217,Woking CD,ONS5.9,2011/12,n/a,n/a,532,,35.62310739,33.18153263,38.14178599,n/a
44UB,E07000218,North Warwickshire CD,ONS5.7,2011/12,n/a,n/a,19,,39.56303199,27.53438647,53.00300295,n/a
44UC,E07000219,Nuneaton and Bedworth CD,ONS7.12,2011/12,n/a,n/a,374,,40.29481154,37.20168348,43.46710662,n/a
44UD,E07000220,Rugby CD,ONS5.7,2011/12,n/a,n/a,231,,36.13511715,32.58169299,39.84703045,n/a
44UE,E07000221,Stratford-on-Avon CD,ONS5.7,2011/12,n/a,n/a,44,,45.37075317,35.66328656,55.44347103,n/a
44UF,E07000222,Warwick CD,ONS5.7,2011/12,n/a,n/a,556,,41.15475664,38.57855851,43.78036509,n/a
45UB,E07000223,Adur CD,ONS5.7,2011/12,n/a,n/a,53,,48.54856231,39.33787801,57.85890458,n/a
45UC,E07000224,Arun CD,ONS6.10,2011/12,n/a,n/a,60,,44.46609868,36.41817415,52.81518297,n/a
45UD,E07000225,Chichester CD,ONS6.10,2011/12,n/a,n/a,63,,51.73654038,41.73339488,61.60241725,n/a
45UE,E07000226,Crawley CD,ONS5.8,2011/12,n/a,n/a,834,,47.23096411,44.85214153,49.62242761,n/a
45UF,E07000227,Horsham CD,ONS5.9,2011/12,n/a,n/a,77,,43.51712001,36.22874066,51.09691262,n/a
45UG,E07000228,Mid Sussex CD,ONS5.9,2011/12,n/a,n/a,144,,39.90241942,34.92719855,45.09521305,n/a
45UH,E07000229,Worthing CD,ONS1.1,2011/12,n/a,n/a,154,,44.64914865,39.4093104,50.01063876,n/a
47UB,E07000234,Bromsgrove CD,ONS5.7,2011/12,n/a,n/a,89,,38.88503308,32.90035907,45.22460942,n/a
47UC,E07000235,Malvern Hills CD,ONS5.7,2011/12,n/a,n/a,39,,54.03711743,41.96872208,65.64990821,n/a
47UD,E07000236,Redditch CD,ONS7.12,2011/12,n/a,n/a,408,,58.69280945,54.81088426,62.46959911,n/a
47UE,E07000237,Worcester CD,ONS5.8,2011/12,n/a,n/a,322,,46.51183213,42.61900772,50.44762036,n/a
47UF,E07000238,Wychavon CD,ONS5.7,2011/12,n/a,n/a,48,,45.67028819,36.4644467,55.18171101,n/a
47UG,E07000239,Wyre Forest CD,ONS5.7,2011/12,n/a,n/a,75,,47.7629219,39.85458489,55.78502553,n/a
