ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
29UE,E07000108,Dover CD,ONS6.10,2010,n/a,n/a,25937,111718,23.21649152,,,n/a
29UG,E07000109,Gravesham CD,ONS5.8,2010,n/a,n/a,21177,101766,20.80950416,,,n/a
29UH,E07000110,Maidstone CD,ONS5.7,2010,n/a,n/a,40621,155764,26.07855474,,,n/a
29UK,E07000111,Sevenoaks CD,ONS5.9,2010,n/a,n/a,39514,115351,34.25544642,,,n/a
29UL,E07000112,Shepway CD,ONS6.10,2010,n/a,n/a,20798,108199,19.22198911,,,n/a
29UM,E07000113,Swale CD,ONS7.12,2010,n/a,n/a,26516,136324,19.45072034,,,n/a
29UN,E07000114,Thanet CD,ONS6.10,2010,n/a,n/a,24200,134402,18.00568444,,,n/a
29UP,E07000115,Tonbridge and Malling CD,ONS5.9,2010,n/a,n/a,36350,121087,30.01973787,,,n/a
29UQ,E07000116,Tunbridge Wells CD,ONS5.9,2010,n/a,n/a,44108,115246,38.27291186,,,n/a
30UD,E07000117,Burnley CD,ONS1.2,2010,n/a,n/a,13972,87032,16.05386524,,,n/a
30UE,E07000118,Chorley CD,ONS5.7,2010,n/a,n/a,35649,107591,33.13381231,,,n/a
30UF,E07000119,Fylde CD,ONS6.10,2010,n/a,n/a,21948,76098,28.84175668,,,n/a
30UG,E07000120,Hyndburn CD,ONS1.2,2010,n/a,n/a,17327,80549,21.51112987,,,n/a
