ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
Eng,E92000001,England,N/A,2011/12,n/a,n/a,4307656,,41.07764986,41.04792331,41.10738291,n/a
A,E12000001,North East,N/A,2011/12,n/a,n/a,300354,,41.36160223,41.24892736,41.47436762,n/a
B,E12000002,North West,N/A,2011/12,n/a,n/a,721157,,42.95206905,42.87741122,43.02675897,n/a
D,E12000003,Yorkshire and the Humber,N/A,2011/12,n/a,n/a,496186,,42.02499313,41.93621061,42.11382728,n/a
E,E12000004,East Midlands,N/A,2011/12,n/a,n/a,378665,,40.34941337,40.2508325,40.44807224,n/a
F,E12000005,West Midlands,N/A,2011/12,n/a,n/a,451157,,41.26694958,41.17497581,41.35898435,n/a
G,E12000006,East of England,N/A,2011/12,n/a,n/a,434336,,38.37168951,38.28236341,38.46109415,n/a
H,E12000007,London,N/A,2011/12,n/a,n/a,412343,,41.86039567,41.76261045,41.95824489,n/a
J,E12000008,South East,N/A,2011/12,n/a,n/a,669472,,42.23641114,42.15923815,42.31362205,n/a
K,E12000009,South West,N/A,2011/12,n/a,n/a,443986,,38.07311095,37.98520827,38.16109187,n/a
11,E10000002,Buckinghamshire CC,N/A,2011/12,n/a,n/a,29346,,37.53047364,37.19116315,37.87101324,n/a
12,E10000003,Cambridgeshire CC,N/A,2011/12,n/a,n/a,43566,,36.1226526,35.85380357,36.39237386,n/a
16,E10000006,Cumbria CC,N/A,2011/12,n/a,n/a,45369,,37.51186175,37.24207916,37.78242209,n/a
17,E10000007,Derbyshire CC,N/A,2011/12,n/a,n/a,72235,,41.00898105,40.78126247,41.23708573,n/a
18,E10000008,Devon CC,N/A,2011/12,n/a,n/a,61759,,34.74005098,34.52004789,34.96070758,n/a
19,E10000009,Dorset CC,N/A,2011/12,n/a,n/a,38580,,35.0784968,34.79689117,35.36114548,n/a
21,E10000011,East Sussex CC,N/A,2011/12,n/a,n/a,44164,,38.45740095,38.17535382,38.74022614,n/a
22,E10000012,Essex CC,N/A,2011/12,n/a,n/a,106845,,39.83848245,39.65403296,40.02322088,n/a
23,E10000013,Gloucestershire CC,N/A,2011/12,n/a,n/a,44681,,35.90385192,35.63921197,36.16935261,n/a
24,E10000014,Hampshire CC,N/A,2011/12,n/a,n/a,110216,,42.46643693,42.27566442,42.65743415,n/a
26,E10000015,Hertfordshire CC,N/A,2011/12,n/a,n/a,75346,,39.31640332,39.09735033,39.53588689,n/a
29,E10000016,Kent CC,N/A,2011/12,n/a,n/a,124804,,43.55472009,43.3727806,43.73683331,n/a
30,E10000017,Lancashire CC,N/A,2011/12,n/a,n/a,115647,,39.33315476,39.1572231,39.50936357,n/a
31,E10000018,Leicestershire CC,N/A,2011/12,n/a,n/a,47368,,38.36870711,38.1001833,38.63794213,n/a
32,E10000019,Lincolnshire CC,N/A,2011/12,n/a,n/a,68333,,38.12207123,37.89902687,38.34561773,n/a
33,E10000020,Norfolk CC,N/A,2011/12,n/a,n/a,76404,,35.87818697,35.67542851,36.08145139,n/a
34,E10000021,Northamptonshire CC,N/A,2011/12,n/a,n/a,57009,,38.01963563,37.77516642,38.26471405,n/a
36,E10000023,North Yorkshire CC,N/A,2011/12,n/a,n/a,48754,,36.23528045,35.97958279,36.49175949,n/a
37,E10000024,Nottinghamshire CC,N/A,2011/12,n/a,n/a,68390,,41.73422151,41.49763678,41.97118739,n/a
38,E10000025,Oxfordshire CC,N/A,2011/12,n/a,n/a,45909,,40.68934787,40.40402148,40.97530382,n/a
40,E10000027,Somerset CC,N/A,2011/12,n/a,n/a,50075,,43.47371225,43.18715814,43.76070317,n/a
41,E10000028,Staffordshire CC,N/A,2011/12,n/a,n/a,75446,,38.53349871,38.31932189,38.7481206,n/a
42,E10000029,Suffolk CC,N/A,2011/12,n/a,n/a,56106,,38.51686322,38.26766463,38.76666552,n/a
43,E10000030,Surrey CC,N/A,2011/12,n/a,n/a,80186,,40.28869516,40.07200711,40.50576296,n/a
44,E10000031,Warwickshire CC,N/A,2011/12,n/a,n/a,42335,,40.47389304,40.17838562,40.77009263,n/a
45,E10000032,West Sussex CC,N/A,2011/12,n/a,n/a,68452,,42.67540701,42.43257814,42.9185895,n/a
47,E10000034,Worcestershire CC,N/A,2011/12,n/a,n/a,45753,,39.64622777,39.3654548,39.92768464,n/a
00AB,E09000002,Barking and Dagenham LB,ONS1.2,2011/12,n/a,n/a,13335,,47.86171001,47.26894117,48.45508164,n/a
00AC,E09000003,Barnet LB,ONS2.4,2011/12,n/a,n/a,21201,,40.19600717,39.774675,40.61879233,n/a
00AD,E09000004,Bexley LB,ONS5.8,2011/12,n/a,n/a,15569,,37.37253966,36.90960381,37.83779955,n/a
00AE,E09000005,Brent LB,ONS4.6,2011/12,n/a,n/a,9431,,43.20395727,42.54473654,43.865594,n/a
00AF,E09000006,Bromley LB,ONS1.3,2011/12,n/a,n/a,21424,,34.3009578,33.93039349,34.67344525,n/a
00AG,E09000007,Camden LB,ONS3.5,2011/12,n/a,n/a,10779,,41.02312046,40.43267327,41.61616609,n/a
00AH,E09000008,Croydon LB,ONS2.4,2011/12,n/a,n/a,19166,,41.46202915,41.01227012,41.91321586,n/a
00AJ,E09000009,Ealing LB,ONS2.4,2011/12,n/a,n/a,15327,,44.1245389,43.59906554,44.6513316,n/a
00AK,E09000010,Enfield LB,ONS2.4,2011/12,n/a,n/a,15372,,35.52148599,35.07175873,35.97378497,n/a
00AL,E09000011,Greenwich LB,ONS2.4,2011/12,n/a,n/a,12565,,37.13807281,36.62657124,37.65247358,n/a
00AM,E09000012,Hackney LB,ONS4.6,2011/12,n/a,n/a,10475,,44.68535874,44.04678178,45.3256941,n/a
00AN,E09000013,Hammersmith and Fulham LB,ONS3.5,2011/12,n/a,n/a,10242,,47.90546194,47.23592514,48.57575206,n/a
00AP,E09000014,Haringey LB,ONS4.6,2011/12,n/a,n/a,9248,,38.64367758,38.03059716,39.2603798,n/a
00AQ,E09000015,Harrow LB,ONS2.4,2011/12,n/a,n/a,9549,,39.54730891,38.92394578,40.17408853,n/a
00AR,E09000016,Havering LB,ONS5.8,2011/12,n/a,n/a,19967,,41.19762816,40.75740886,41.63926031,n/a
00AS,E09000017,Hillingdon LB,ONS1.3,2011/12,n/a,n/a,17772,,43.48418373,43.00241782,43.96718354,n/a
00AT,E09000018,Hounslow LB,ONS2.4,2011/12,n/a,n/a,11646,,47.10310435,46.47815467,47.72896353,n/a
00AU,E09000019,Islington LB,ONS3.5,2011/12,n/a,n/a,10527,,40.09735136,39.51123611,40.68631297,n/a
00AW,E09000020,Kensington and Chelsea LB,ONS3.5,2011/12,n/a,n/a,7537,,43.78630921,43.04563025,44.52976844,n/a
00AX,E09000021,Kingston upon Thames LB,ONS1.3,2011/12,n/a,n/a,8315,,42.78246508,42.07828009,43.4895864,n/a
00AY,E09000022,Lambeth LB,ONS4.6,2011/12,n/a,n/a,11966,,43.04304367,42.46225933,43.62574873,n/a
00AZ,E09000023,Lewisham LB,ONS4.6,2011/12,n/a,n/a,13979,,39.90153998,39.38629656,40.41902908,n/a
00BA,E09000024,Merton LB,ONS2.4,2011/12,n/a,n/a,8685,,38.65806912,38.01281909,39.30732656,n/a
00BB,E09000025,Newham LB,ONS4.6,2011/12,n/a,n/a,9925,,52.47016988,51.75562094,53.18370881,n/a
00BC,E09000026,Redbridge LB,ONS2.4,2011/12,n/a,n/a,13878,,45.5221012,44.95691825,46.08844006,n/a
00BD,E09000027,Richmond upon Thames LB,ONS1.3,2011/12,n/a,n/a,10573,,44.45460302,43.81344566,45.09761212,n/a
00BE,E09000028,Southwark LB,ONS4.6,2011/12,n/a,n/a,13877,,45.35231376,44.79583452,45.90995687,n/a
00BF,E09000029,Sutton LB,ONS1.3,2011/12,n/a,n/a,13425,,40.26411389,39.7352346,40.79526737,n/a
00BG,E09000030,Tower Hamlets LB,ONS3.5,2011/12,n/a,n/a,9663,,52.00412701,51.28571151,52.72171465,n/a
00BH,E09000031,Waltham Forest LB,ONS2.4,2011/12,n/a,n/a,14822,,47.28390309,46.72937982,47.8390973,n/a
00BJ,E09000032,Wandsworth LB,ONS3.5,2011/12,n/a,n/a,12374,,41.36072968,40.79213003,41.93164196,n/a
00BK,E09000033,City of Westminster LB,ONS3.5,2011/12,n/a,n/a,9729,,44.73967971,44.0796186,45.40160002,n/a
00BL,E08000001,Bolton MCD,ONS1.2,2011/12,n/a,n/a,22660,,42.20146051,41.78309415,42.62094907,n/a
00BM,E08000002,Bury MCD,ONS5.7,2011/12,n/a,n/a,17835,,40.77598814,40.31747984,41.23610808,n/a
00BN,E08000003,Manchester MCD,ONS1.2,2011/12,n/a,n/a,41907,,48.20905411,47.87591758,48.54234993,n/a
00BP,E08000004,Oldham MCD,ONS1.2,2011/12,n/a,n/a,22073,,45.85195125,45.40843278,46.29612799,n/a
00BQ,E08000005,Rochdale MCD,ONS1.2,2011/12,n/a,n/a,22509,,43.62561408,43.19972171,44.0524488,n/a
00BR,E08000006,Salford MCD,ONS1.1,2011/12,n/a,n/a,26660,,45.93530452,45.52844972,46.34270189,n/a
00BS,E08000007,Stockport MCD,ONS5.7,2011/12,n/a,n/a,31316,,44.69371276,44.32378105,45.06423295,n/a
00BT,E08000008,Tameside MCD,ONS7.11,2011/12,n/a,n/a,23051,,45.73960921,45.30565203,46.1742139,n/a
00BU,E08000009,Trafford MCD,ONS5.7,2011/12,n/a,n/a,18652,,38.14894125,37.72072442,38.57900801,n/a
00BW,E08000010,Wigan MCD,ONS7.12,2011/12,n/a,n/a,33413,,40.94888918,40.6160223,41.28258761,n/a
00BX,E08000011,Knowsley MCD,ONS7.11,2011/12,n/a,n/a,20249,,47.12694537,46.65774467,47.5966543,n/a
00BY,E08000012,Liverpool MCD,ONS1.1,2011/12,n/a,n/a,50552,,46.61901443,46.32370436,46.91456165,n/a
00BZ,E08000013,St Helens MCD,ONS7.11,2011/12,n/a,n/a,22834,,48.05583301,47.60693874,48.50504139,n/a
00CA,E08000014,Sefton MCD,ONS7.11,2011/12,n/a,n/a,31484,,41.78771392,41.43719127,42.13906813,n/a
00CB,E08000015,Wirral MCD,ONS7.11,2011/12,n/a,n/a,38511,,45.43081749,45.09541869,45.76663146,n/a
00CC,E08000016,Barnsley MCD,ONS7.12,2011/12,n/a,n/a,26229,,40.34258631,39.96771962,40.71858417,n/a
00CE,E08000017,Doncaster MCD,ONS7.12,2011/12,n/a,n/a,33894,,45.2083556,44.85107973,45.56612599,n/a
00CF,E08000018,Rotherham MCD,ONS7.12,2011/12,n/a,n/a,29786,,41.80906677,41.44819223,42.17082034,n/a
00CG,E08000019,Sheffield MCD,ONS1.1,2011/12,n/a,n/a,46703,,40.445444,40.16216752,40.72935853,n/a
00CH,E08000020,Gateshead MCD,ONS7.11,2011/12,n/a,n/a,23912,,41.37280432,40.97271951,41.77403103,n/a
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2011/12,n/a,n/a,28932,,40.04314419,39.68637804,40.40096921,n/a
00CK,E08000022,North Tyneside MCD,ONS7.11,2011/12,n/a,n/a,27615,,43.66872019,43.28460353,44.05359786,n/a
00CL,E08000023,South Tyneside MCD,ONS7.11,2011/12,n/a,n/a,18493,,39.33535134,38.89756068,39.77486186,n/a
00CM,E08000024,Sunderland MCD,ONS7.11,2011/12,n/a,n/a,32044,,40.54851907,40.20883601,40.88910932,n/a
00CN,E08000025,Birmingham MCD,ONS1.2,2011/12,n/a,n/a,71996,,45.84265995,45.59544709,46.09007766,n/a
00CQ,E08000026,Coventry MCD,ONS1.2,2011/12,n/a,n/a,25450,,43.13127285,42.73260261,43.53083524,n/a
00CR,E08000027,Dudley MCD,ONS7.12,2011/12,n/a,n/a,28039,,41.45035869,41.08189822,41.81977821,n/a
00CS,E08000028,Sandwell MCD,ONS1.2,2011/12,n/a,n/a,24850,,42.78323158,42.38324512,43.1841636,n/a
00CT,E08000029,Solihull MCD,ONS5.7,2011/12,n/a,n/a,20041,,43.85162356,43.39715026,44.30713076,n/a
00CU,E08000030,Walsall MCD,ONS1.2,2011/12,n/a,n/a,20470,,40.64185893,40.21634289,41.06878438,n/a
00CW,E08000031,Wolverhampton MCD,ONS1.2,2011/12,n/a,n/a,18182,,41.21407015,40.75509511,41.67457813,n/a
00CX,E08000032,Bradford MCD,ONS1.2,2011/12,n/a,n/a,40343,,41.70171839,41.39266739,42.0114228,n/a
00CY,E08000033,Calderdale MCD,ONS1.2,2011/12,n/a,n/a,20998,,43.77800173,43.33519822,44.2217988,n/a
00CZ,E08000034,Kirklees MCD,ONS1.2,2011/12,n/a,n/a,35122,,42.77447644,42.43793547,43.1116874,n/a
00DA,E08000035,Leeds MCD,ONS1.1,2011/12,n/a,n/a,76169,,49.70675172,49.45541441,49.95810386,n/a
00DB,E08000036,Wakefield MCD,ONS7.12,2011/12,n/a,n/a,35672,,43.55880479,43.22224399,43.89596018,n/a
00EB,E06000001,Hartlepool UA,ONS7.11,2011/12,n/a,n/a,10819,,42.97421763,42.36736944,43.58318478,n/a
00EC,E06000002,Middlesbrough UA,ONS7.11,2011/12,n/a,n/a,17506,,46.43020094,45.92606982,46.93506264,n/a
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2011/12,n/a,n/a,16093,,42.23934722,41.74628332,42.73396262,n/a
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2011/12,n/a,n/a,19205,,38.570536,38.14693632,38.99587392,n/a
00EH,E06000005,Darlington UA,ONS7.11,2011/12,n/a,n/a,11528,,42.82603399,42.23351439,43.42061801,n/a
00EJ,E06000047,County Durham UA,ONS7.11,2011/12,n/a,n/a,55636,,40.80846275,40.54924548,41.0681924,n/a
00EM,E06000048,Northumberland UA,ONS5.7,2011/12,n/a,n/a,38571,,41.59494121,41.28139278,41.90917141,n/a
00EQ,E06000049,Cheshire East UA,ONS5.7,2011/12,n/a,n/a,33382,,43.25046725,42.90087252,43.60073544,n/a
00ET,E06000006,Halton UA,ONS7.11,2011/12,n/a,n/a,16266,,48.60673654,48.07505534,49.13873325,n/a
00EU,E06000007,Warrington UA,ONS5.7,2011/12,n/a,n/a,23497,,48.27140755,47.82747095,48.71561717,n/a
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2011/12,n/a,n/a,31790,,39.90286083,39.56366348,40.24302985,n/a
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2011/12,n/a,n/a,13582,,46.27807188,45.70874842,46.84836748,n/a
00EY,E06000009,Blackpool UA,ONS6.10,2011/12,n/a,n/a,17918,,41.73750293,41.27487759,42.20158726,n/a
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2011/12,n/a,n/a,29737,,45.13026027,44.75068979,45.51039825,n/a
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2011/12,n/a,n/a,29243,,36.45270065,36.12378033,36.78289128,n/a
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,12728,,38.01046006,37.49487826,38.52876138,n/a
00FD,E06000013,North Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,15655,,39.37030521,38.89480912,39.84782354,n/a
00FF,E06000014,York UA,ONS5.7,2011/12,n/a,n/a,15153,,40.42346091,39.92704664,40.92184278,n/a
00FK,E06000015,Derby UA,ONS1.2,2011/12,n/a,n/a,21207,,42.32851054,41.89721679,42.7609766,n/a
00FN,E06000016,Leicester UA,ONS1.2,2011/12,n/a,n/a,18594,,46.7487567,46.25852596,47.23961598,n/a
00FP,E06000017,Rutland UA,ONS5.7,2011/12,n/a,n/a,2584,,34.80938062,33.74372179,35.89046361,n/a
00FY,E06000018,Nottingham UA,ONS1.2,2011/12,n/a,n/a,22945,,47.4580221,47.01488792,47.901557,n/a
00GA,E06000019,County of Herefordshire UA,ONS5.7,2011/12,n/a,n/a,12403,,35.70709652,35.20301421,36.21436281,n/a
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2011/12,n/a,n/a,14346,,41.34548105,40.83292686,41.85991722,n/a
00GG,E06000051,Shropshire UA,ONS5.7,2011/12,n/a,n/a,23373,,37.19008441,36.81653507,37.56517049,n/a
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2011/12,n/a,n/a,28473,,45.36362773,44.97251227,45.75531633,n/a
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2011/12,n/a,n/a,14175,,42.16711249,41.63475922,42.70129255,n/a
00HB,E06000023,Bristol UA,ONS1.1,2011/12,n/a,n/a,32242,,41.41968109,41.07484002,41.76536525,n/a
00HC,E06000024,North Somerset UA,ONS5.7,2011/12,n/a,n/a,14795,,34.99519468,34.54463797,35.44844537,n/a
00HD,E06000025,South Gloucestershire UA,ONS5.7,2011/12,n/a,n/a,17166,,36.5752578,36.14371467,37.0089672,n/a
00HE,E06000052,Cornwall UA,ONS6.10,2011/12,n/a,n/a,48249,,35.73706161,35.48307284,35.9918542,n/a
00HG,E06000026,Plymouth UA,ONS1.1,2011/12,n/a,n/a,23449,,41.52917685,41.12300057,41.93650745,n/a
00HH,E06000027,Torbay UA,ONS6.10,2011/12,n/a,n/a,11928,,36.63271646,36.11379404,37.15475882,n/a
00HN,E06000028,Bournemouth UA,ONS1.1,2011/12,n/a,n/a,18531,,39.24494008,38.8026875,39.68896422,n/a
00HP,E06000029,Poole UA,ONS5.7,2011/12,n/a,n/a,14806,,38.70744338,38.21760289,39.19957875,n/a
00HX,E06000030,Swindon UA,ONS5.8,2011/12,n/a,n/a,16535,,43.00900053,42.51628558,43.50310421,n/a
00HY,E06000054,Wiltshire UA,ONS5.7,2011/12,n/a,n/a,37015,,41.28372017,40.96222462,41.60596076,n/a
00JA,E06000031,Peterborough UA,ONS5.8,2011/12,n/a,n/a,14696,,42.39652227,41.87523504,42.91950709,n/a
00KA,E06000032,Luton UA,ONS2.4,2011/12,n/a,n/a,10470,,42.58991055,41.97281214,43.2093258,n/a
00KB,E06000055,Bedford UA,ONS5.8,2011/12,n/a,n/a,9473,,36.92338389,36.33640168,37.51426083,n/a
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2011/12,n/a,n/a,17166,,37.73036729,37.28797736,38.17481081,n/a
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2011/12,n/a,n/a,14767,,39.16991177,38.67967286,39.66234524,n/a
00KG,E06000034,Thurrock UA,ONS5.8,2011/12,n/a,n/a,9497,,38.64174906,38.03825445,39.24875343,n/a
00LC,E06000035,Medway UA,ONS5.8,2011/12,n/a,n/a,21996,,45.76152711,45.31350209,46.21023871,n/a
00MA,E06000036,Bracknell Forest UA,ONS5.9,2011/12,n/a,n/a,7212,,41.56808408,40.83636216,42.30354238,n/a
