ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
34UD,E07000152,East Northamptonshire CD,ONS5.7,2008 - 09,n/a,n/a,n/a,67939,23.63719895,14.82845737,42.65748252,Not significantly different from England average
34UE,E07000153,Kettering CD,ONS5.7,2008 - 09,n/a,n/a,n/a,72386,22.84992578,14.49804494,41.85821356,Not significantly different from England average
34UF,E07000154,Northampton CD,ONS5.8,2008 - 09,n/a,n/a,n/a,170551,21.91380975,14.13399819,39.49358402,Not significantly different from England average
34UG,E07000155,South Northamptonshire CD,ONS5.7,2008 - 09,n/a,n/a,n/a,71299,24.63620175,14.92821509,43.94558707,Not significantly different from England average
34UH,E07000156,Wellingborough CD,ONS5.8,2008 - 09,n/a,n/a,n/a,60869,21.41493016,13.72012186,39.36074006,Not significantly different from England average
36UB,E07000163,Craven CD,ONS6.10,2008 - 09,n/a,n/a,n/a,46218,23.53022077,14.84461153,41.79474552,Not significantly different from England average
36UC,E07000164,Hambleton CD,ONS5.7,2008 - 09,n/a,n/a,n/a,72512,24.64765527,15.33459126,44.19252879,Not significantly different from England average
36UD,E07000165,Harrogate CD,ONS5.7,2008 - 09,n/a,n/a,n/a,130413,24.3979498,16.01448962,42.73958186,Not significantly different from England average
36UE,E07000166,Richmondshire CD,ONS5.7,2008 - 09,n/a,n/a,n/a,43432,25.06763416,15.92535586,44.2948229,Not significantly different from England average
36UF,E07000167,Ryedale CD,ONS6.10,2008 - 09,n/a,n/a,n/a,44668,24.71783743,14.79182225,45.07080144,Not significantly different from England average
36UG,E07000168,Scarborough CD,ONS6.10,2008 - 09,n/a,n/a,n/a,90996,22.52586203,14.32935754,40.66081833,Not significantly different from England average
36UH,E07000169,Selby CD,ONS5.7,2008 - 09,n/a,n/a,n/a,67316,24.40259041,15.34228276,43.31078113,Not significantly different from England average
37UB,E07000170,Ashfield CD,ONS7.12,2008 - 09,n/a,n/a,n/a,95083,22.40694157,13.76097666,42.07131491,Not significantly different from England average
37UC,E07000171,Bassetlaw CD,ONS7.12,2008 - 09,n/a,n/a,n/a,91767,23.08829268,14.73679598,42.23419437,Not significantly different from England average
37UD,E07000172,Broxtowe CD,ONS5.7,2008 - 09,n/a,n/a,n/a,93975,23.30794336,15.07750362,41.82379421,Not significantly different from England average
37UE,E07000173,Gedling CD,ONS5.7,2008 - 09,n/a,n/a,n/a,93474,22.53900318,14.4893779,41.32703483,Not significantly different from England average
37UF,E07000174,Mansfield CD,ONS7.12,2008 - 09,n/a,n/a,n/a,81306,21.75759231,13.64177389,40.09506539,Not significantly different from England average
37UG,E07000175,Newark and Sherwood CD,ONS5.7,2008 - 09,n/a,n/a,n/a,92736,23.23789282,14.74602693,41.87429704,Not significantly different from England average
37UJ,E07000176,Rushcliffe CD,ONS5.7,2008 - 09,n/a,n/a,n/a,92307,24.0510358,15.04540973,42.85684669,Not significantly different from England average
38UB,E07000177,Cherwell CD,ONS5.7,2008 - 09,n/a,n/a,n/a,112417,23.73575461,15.07303288,41.72285798,Not significantly different from England average
38UC,E07000178,Oxford CD,ONS1.3,2008 - 09,n/a,n/a,n/a,127975,23.93363774,15.19705838,42.31711577,Not significantly different from England average
38UD,E07000179,South Oxfordshire CD,ONS5.9,2008 - 09,n/a,n/a,n/a,105290,24.00178994,14.83947916,42.99388244,Not significantly different from England average
38UE,E07000180,Vale of White Horse CD,ONS5.9,2008 - 09,n/a,n/a,n/a,96189,24.14071236,15.14736731,42.86965951,Not significantly different from England average
38UF,E07000181,West Oxfordshire CD,ONS5.7,2008 - 09,n/a,n/a,n/a,83785,24.2960708,15.09454745,43.36981999,Not significantly different from England average
40UB,E07000187,Mendip CD,ONS5.7,2008 - 09,n/a,n/a,n/a,87928,23.72710942,15.05993385,42.51446428,Not significantly different from England average
40UC,E07000188,Sedgemoor CD,ONS5.7,2008 - 09,n/a,n/a,n/a,92321,23.25747869,14.68924722,41.86233896,Not significantly different from England average
40UD,E07000189,South Somerset CD,ONS5.7,2008 - 09,n/a,n/a,n/a,130041,23.50037086,15.13220949,41.95308112,Not significantly different from England average
40UE,E07000190,Taunton Deane CD,ONS5.7,2008 - 09,n/a,n/a,n/a,89155,23.52684315,15.12706699,41.71239247,Not significantly different from England average
40UF,E07000191,West Somerset CD,ONS6.10,2008 - 09,n/a,n/a,n/a,30406,21.27412581,12.6859661,39.39393298,Not significantly different from England average
41UB,E07000192,Cannock Chase CD,ONS7.12,2008 - 09,n/a,n/a,n/a,76738,22.65313231,14.25237833,42.2609258,Not significantly different from England average
41UC,E07000193,East Staffordshire CD,ONS7.12,2008 - 09,n/a,n/a,n/a,88121,22.49823586,14.46104948,40.83821827,Not significantly different from England average
41UD,E07000194,Lichfield CD,ONS5.7,2008 - 09,n/a,n/a,n/a,81112,23.45723992,14.80511019,41.89979341,Not significantly different from England average
41UE,E07000195,Newcastle-under-Lyme CD,ONS7.12,2008 - 09,n/a,n/a,n/a,103421,23.16954225,14.84110957,41.98338291,Not significantly different from England average
41UF,E07000196,South Staffordshire CD,ONS5.7,2008 - 09,n/a,n/a,n/a,89074,23.28932949,14.53947143,41.97042537,Not significantly different from England average
41UG,E07000197,Stafford CD,ONS5.7,2008 - 09,n/a,n/a,n/a,104728,24.05830836,15.3554995,42.44988382,Not significantly different from England average
41UH,E07000198,Staffordshire Moorlands CD,ONS5.7,2008 - 09,n/a,n/a,n/a,79452,23.80688294,15.02045175,43.10789484,Not significantly different from England average
41UK,E07000199,Tamworth CD,ONS7.12,2008 - 09,n/a,n/a,n/a,60748,22.72957002,14.14328613,41.78125482,Not significantly different from England average
42UB,E07000200,Babergh CD,ONS5.7,2008 - 09,n/a,n/a,n/a,69707,23.71817337,15.1175537,42.08936881,Not significantly different from England average
42UC,E07000201,Forest Heath CD,ONS5.8,2008 - 09,n/a,n/a,n/a,50938,22.70802109,14.71839722,41.10237732,Not significantly different from England average
42UD,E07000202,Ipswich CD,ONS5.8,2008 - 09,n/a,n/a,n/a,103797,21.71107375,14.13263959,39.36880509,Not significantly different from England average
42UE,E07000203,Mid Suffolk CD,ONS5.7,2008 - 09,n/a,n/a,n/a,77796,24.67960599,15.29961986,44.72229679,Not significantly different from England average
