ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
00BP,E08000004,Oldham MCD,ONS1.2,2011/12,n/a,n/a,233,,51.89126647,46.70114128,57.04089508,n/a
00BQ,E08000005,Rochdale MCD,ONS1.2,2011/12,n/a,n/a,221,,45.28199413,40.44462024,50.21015578,n/a
00BR,E08000006,Salford MCD,ONS1.1,2011/12,n/a,n/a,269,,41.87930614,37.82450637,46.04686299,n/a
00BS,E08000007,Stockport MCD,ONS5.7,2011/12,n/a,n/a,246,,41.16042472,36.94113471,45.51379885,n/a
00BT,E08000008,Tameside MCD,ONS7.11,2011/12,n/a,n/a,195,,40.55956089,35.89624769,45.39963809,n/a
00BU,E08000009,Trafford MCD,ONS5.7,2011/12,n/a,n/a,293,,38.08470293,34.52215065,41.78031091,n/a
00BW,E08000010,Wigan MCD,ONS7.12,2011/12,n/a,n/a,84,,40.09771253,33.4073553,47.17868076,n/a
00BX,E08000011,Knowsley MCD,ONS7.11,2011/12,n/a,n/a,64,,38.22855585,30.85104383,46.19177817,n/a
00BY,E08000012,Liverpool MCD,ONS1.1,2011/12,n/a,n/a,501,,42.53354543,39.60165038,45.51891476,n/a
00BZ,E08000013,St Helens MCD,ONS7.11,2011/12,n/a,n/a,48,,39.23359533,30.68670829,48.4954475,n/a
00CA,E08000014,Sefton MCD,ONS7.11,2011/12,n/a,n/a,122,,44.62147596,38.21744924,51.20915368,n/a
00CB,E08000015,Wirral MCD,ONS7.11,2011/12,n/a,n/a,155,,38.778179,33.70602995,44.10578876,n/a
00CC,E08000016,Barnsley MCD,ONS7.12,2011/12,n/a,n/a,81,,40.33170806,33.27647801,47.81092957,n/a
00CE,E08000017,Doncaster MCD,ONS7.12,2011/12,n/a,n/a,148,,43.01175473,37.50310984,48.69903823,n/a
00CF,E08000018,Rotherham MCD,ONS7.12,2011/12,n/a,n/a,122,,49.44692334,42.45235743,56.46320607,n/a
00CG,E08000019,Sheffield MCD,ONS1.1,2011/12,n/a,n/a,792,,40.06167113,37.70823086,42.46186985,n/a
00CH,E08000020,Gateshead MCD,ONS7.11,2011/12,n/a,n/a,102,,56.62395125,48.12894296,64.74676723,n/a
00CJ,E08000021,Newcastle upon Tyne MCD,ONS1.1,2011/12,n/a,n/a,264,,39.64369061,35.61661831,43.81621729,n/a
00CK,E08000022,North Tyneside MCD,ONS7.11,2011/12,n/a,n/a,108,,48.35631539,41.08446412,55.69844885,n/a
00CL,E08000023,South Tyneside MCD,ONS7.11,2011/12,n/a,n/a,45,,38.71900738,29.86216786,48.39035022,n/a
00CM,E08000024,Sunderland MCD,ONS7.11,2011/12,n/a,n/a,57,,40.37084076,32.13045672,49.19279784,n/a
00CN,E08000025,Birmingham MCD,ONS1.2,2011/12,n/a,n/a,2444,,43.66650158,42.26110959,45.08213848,n/a
00CQ,E08000026,Coventry MCD,ONS1.2,2011/12,n/a,n/a,577,,48.36337848,45.24919811,51.49032229,n/a
00CR,E08000027,Dudley MCD,ONS7.12,2011/12,n/a,n/a,339,,54.00640014,49.4518287,58.49502347,n/a
00CS,E08000028,Sandwell MCD,ONS1.2,2011/12,n/a,n/a,623,,45.75211438,42.84762553,48.68576996,n/a
00CT,E08000029,Solihull MCD,ONS5.7,2011/12,n/a,n/a,190,,40.11790607,35.32806965,45.1042347,n/a
00CU,E08000030,Walsall MCD,ONS1.2,2011/12,n/a,n/a,290,,41.96787145,38.0194267,46.02189769,n/a
00CW,E08000031,Wolverhampton MCD,ONS1.2,2011/12,n/a,n/a,709,,43.90259256,41.19205494,46.65000428,n/a
00CX,E08000032,Bradford MCD,ONS1.2,2011/12,n/a,n/a,482,,44.49453007,41.2953737,47.73997694,n/a
00CY,E08000033,Calderdale MCD,ONS1.2,2011/12,n/a,n/a,115,,48.94750274,42.19938853,55.73419534,n/a
00CZ,E08000034,Kirklees MCD,ONS1.2,2011/12,n/a,n/a,485,,44.67493582,41.48306453,47.91131881,n/a
00DA,E08000035,Leeds MCD,ONS1.1,2011/12,n/a,n/a,782,,46.89323068,44.31968641,49.48340677,n/a
00DB,E08000036,Wakefield MCD,ONS7.12,2011/12,n/a,n/a,140,,46.51750102,40.57214523,52.56348927,n/a
00EB,E06000001,Hartlepool UA,ONS7.11,2011/12,n/a,n/a,30,,52.35753589,37.38093783,66.92182998,n/a
00EC,E06000002,Middlesbrough UA,ONS7.11,2011/12,n/a,n/a,130,,42.00849286,35.87128537,48.40318272,n/a
00EE,E06000003,Redcar and Cleveland UA,ONS7.11,2011/12,n/a,n/a,25,,39.1137509,26.86442363,52.90785327,n/a
00EF,E06000004,Stockton-on-Tees UA,ONS7.12,2011/12,n/a,n/a,75,,51.59818723,42.05267737,61.02848812,n/a
00EH,E06000005,Darlington UA,ONS7.11,2011/12,n/a,n/a,69,,54.90238428,44.64113454,64.76295652,n/a
00EJ,E06000047,County Durham UA,ONS7.11,2011/12,n/a,n/a,113,,50.61877379,43.29731661,57.9137879,n/a
00EM,E06000048,Northumberland UA,ONS5.7,2011/12,n/a,n/a,94,,55.81330755,46.94037133,64.32998812,n/a
00EQ,E06000049,Cheshire East UA,ONS5.7,2011/12,n/a,n/a,147,,42.12504198,36.62900737,47.82340012,n/a
00ET,E06000006,Halton UA,ONS7.11,2011/12,n/a,n/a,41,,41.93604864,31.66078107,52.96169583,n/a
00EU,E06000007,Warrington UA,ONS5.7,2011/12,n/a,n/a,77,,51.95125449,42.51598351,61.24936938,n/a
00EW,E06000050,Cheshire West and Chester UA,ONS5.7,2011/12,n/a,n/a,136,,37.91344466,32.71017839,43.41043729,n/a
00EX,E06000008,Blackburn with Darwen UA,ONS1.2,2011/12,n/a,n/a,149,,48.3903324,42.25934923,54.57015637,n/a
00EY,E06000009,Blackpool UA,ONS6.10,2011/12,n/a,n/a,53,,30.96456732,24.42494282,38.36625534,n/a
00FA,E06000010,Kingston upon Hull UA,ONS7.11,2011/12,n/a,n/a,239,,51.74005623,46.72024453,56.72499193,n/a
00FB,E06000011,East Riding of Yorkshire UA,ONS5.7,2011/12,n/a,n/a,77,,52.5931619,43.77491134,61.25257237,n/a
00FC,E06000012,North East Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,50,,49.4715111,39.24888852,59.73851298,n/a
00FD,E06000013,North Lincolnshire UA,ONS7.12,2011/12,n/a,n/a,60,,39.78036111,31.69705297,48.46245623,n/a
00FF,E06000014,York UA,ONS5.7,2011/12,n/a,n/a,71,,47.18957873,38.49958019,56.05330606,n/a
00FK,E06000015,Derby UA,ONS1.2,2011/12,n/a,n/a,422,,45.38533281,41.95330209,48.86178915,n/a
00FN,E06000016,Leicester UA,ONS1.2,2011/12,n/a,n/a,480,,42.9580018,39.88814816,46.08299378,n/a
00FP,E06000017,Rutland UA,ONS5.7,2011/12,n/a,n/a,10,,53.38006704,32.36202901,73.26289836,n/a
00FY,E06000018,Nottingham UA,ONS1.2,2011/12,n/a,n/a,638,,46.34244919,43.52299684,49.18548227,n/a
00GA,E06000019,County of Herefordshire UA,ONS5.7,2011/12,n/a,n/a,486,,42.00653728,39.13274308,44.9355709,n/a
00GF,E06000020,Telford and Wrekin UA,ONS7.12,2011/12,n/a,n/a,225,,40.21123906,35.95306549,44.62236767,n/a
00GG,E06000051,Shropshire UA,ONS5.7,2011/12,n/a,n/a,114,,39.5226872,33.60303994,45.76635817,n/a
00GL,E06000021,Stoke-on-Trent UA,ONS7.11,2011/12,n/a,n/a,582,,42.74521549,39.88458343,45.6551999,n/a
00HA,E06000022,Bath and North East Somerset UA,ONS5.7,2011/12,n/a,n/a,110,,41.48706008,35.4480759,47.7931409,n/a
00HB,E06000023,Bristol UA,ONS1.1,2011/12,n/a,n/a,842,,40.97464029,38.73921745,43.24799173,n/a
00HC,E06000024,North Somerset UA,ONS5.7,2011/12,n/a,n/a,64,,29.67278901,23.70625335,36.42408167,n/a
00HD,E06000025,South Gloucestershire UA,ONS5.7,2011/12,n/a,n/a,112,,29.29539922,24.7283493,34.32133242,n/a
00HE,E06000052,Cornwall UA,ONS6.10,2011/12,n/a,n/a,204,,45.73990549,40.93154599,50.62896916,n/a
00HG,E06000026,Plymouth UA,ONS1.1,2011/12,n/a,n/a,112,,45.08774128,38.29087566,52.0730043,n/a
00HH,E06000027,Torbay UA,ONS6.10,2011/12,n/a,n/a,42,,38.97697556,30.00079012,48.76774841,n/a
00HN,E06000028,Bournemouth UA,ONS1.1,2011/12,n/a,n/a,177,,44.82305761,39.58832112,50.17508308,n/a
00HP,E06000029,Poole UA,ONS5.7,2011/12,n/a,n/a,72,,35.55054685,28.90519583,42.80385038,n/a
00HX,E06000030,Swindon UA,ONS5.8,2011/12,n/a,n/a,133,,36.4776095,31.21980649,42.07916278,n/a
00HY,E06000054,Wiltshire UA,ONS5.7,2011/12,n/a,n/a,150,,34.12267147,29.67862143,38.8643975,n/a
00JA,E06000031,Peterborough UA,ONS5.8,2011/12,n/a,n/a,264,,40.58778401,36.45180947,44.86175246,n/a
00KA,E06000032,Luton UA,ONS2.4,2011/12,n/a,n/a,453,,50.07064939,46.38363742,53.75689319,n/a
00KB,E06000055,Bedford UA,ONS5.8,2011/12,n/a,n/a,209,,41.07715283,36.60037807,45.70673938,n/a
00KC,E06000056,Central Bedfordshire UA,ONS5.7,2011/12,n/a,n/a,193,,42.5226263,37.63707768,47.55872095,n/a
00KF,E06000033,Southend-on-Sea UA,ONS1.1,2011/12,n/a,n/a,133,,41.41012923,35.89448824,47.14994215,n/a
00KG,E06000034,Thurrock UA,ONS5.8,2011/12,n/a,n/a,132,,40.20689264,34.66783856,46.00771944,n/a
