ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
18UK,E07000046,Torridge CD,ONS6.10,2010,n/a,n/a,31723,63973,49.58810748,,,n/a
18UL,E07000047,West Devon CD,ONS6.10,2010,n/a,n/a,25551,53655,47.62091138,,,n/a
19UC,E07000048,Christchurch CD,ONS6.10,2010,n/a,n/a,6930,47916,14.46280992,,,n/a
19UD,E07000049,East Dorset CD,ONS5.7,2010,n/a,n/a,12021,87301,13.76960172,,,n/a
19UE,E07000050,North Dorset CD,ONS5.7,2010,n/a,n/a,30972,69002,44.88565549,,,n/a
19UG,E07000051,Purbeck CD,ONS6.10,2010,n/a,n/a,24223,45184,53.60968484,,,n/a
19UH,E07000052,West Dorset CD,ONS6.10,2010,n/a,n/a,48521,99275,48.87534626,,,n/a
19UJ,E07000053,Weymouth and Portland CD,ONS6.10,2010,n/a,n/a,11324,65135,17.38543026,,,n/a
21UC,E07000061,Eastbourne CD,ONS1.1,2010,n/a,n/a,22357,99308,22.5127885,,,n/a
21UD,E07000062,Hastings CD,ONS1.1,2010,n/a,n/a,11119,90173,12.33074202,,,n/a
21UF,E07000063,Lewes CD,ONS5.7,2010,n/a,n/a,29547,97584,30.27852927,,,n/a
21UG,E07000064,Rother CD,ONS6.10,2010,n/a,n/a,34259,90729,37.75970197,,,n/a
21UH,E07000065,Wealden CD,ONS5.7,2010,n/a,n/a,27499,149415,18.404444,,,n/a
22UB,E07000066,Basildon CD,ONS5.8,2010,n/a,n/a,28487,174971,16.28098371,,,n/a
22UC,E07000067,Braintree CD,ONS5.7,2010,n/a,n/a,48018,147514,32.55148664,,,n/a
22UD,E07000068,Brentwood CD,ONS5.9,2010,n/a,n/a,9540,73841,12.91965168,,,n/a
22UE,E07000069,Castle Point CD,ONS5.7,2010,n/a,n/a,21731,87964,24.70442454,,,n/a
22UF,E07000070,Chelmsford CD,ONS5.9,2010,n/a,n/a,11544,168491,6.851404526,,,n/a
22UG,E07000071,Colchester CD,ONS5.7,2010,n/a,n/a,34595,173614,19.92638842,,,n/a
22UH,E07000072,Epping Forest CD,ONS5.9,2010,n/a,n/a,33450,124880,26.78571429,,,n/a
22UJ,E07000073,Harlow CD,ONS5.8,2010,n/a,n/a,10929,82177,13.29934166,,,n/a
22UK,E07000074,Maldon CD,ONS5.7,2010,n/a,n/a,16446,61720,26.64614388,,,n/a
22UL,E07000075,Rochford CD,ONS5.9,2010,n/a,n/a,12249,83333,14.6988588,,,n/a
22UN,E07000076,Tendring CD,ONS6.10,2010,n/a,n/a,40955,138062,29.66420883,,,n/a
22UQ,E07000077,Uttlesford CD,ONS5.9,2010,n/a,n/a,2911,80032,3.637295082,,,n/a
23UB,E07000078,Cheltenham CD,ONS5.7,2010,n/a,n/a,24575,115645,21.25037831,,,n/a
23UC,E07000079,Cotswold CD,ONS5.7,2010,n/a,n/a,8081,83180,9.715075739,,,n/a
23UD,E07000080,Forest of Dean CD,ONS5.7,2010,n/a,n/a,40100,82200,48.78345499,,,n/a
23UE,E07000081,Gloucester CD,ONS5.8,2010,n/a,n/a,25949,121921,21.28345404,,,n/a
23UF,E07000082,Stroud CD,ONS5.7,2010,n/a,n/a,19888,113074,17.58848188,,,n/a
23UG,E07000083,Tewkesbury CD,ONS5.7,2010,n/a,n/a,19449,82269,23.64073953,,,n/a
24UB,E07000084,Basingstoke and Deane CD,ONS5.9,2010,n/a,n/a,21575,168550,12.80035598,,,n/a
24UC,E07000085,East Hampshire CD,ONS5.9,2010,n/a,n/a,12678,116010,10.92836824,,,n/a
24UD,E07000086,Eastleigh CD,ONS5.7,2010,n/a,n/a,24695,125852,19.62225471,,,n/a
24UE,E07000087,Fareham CD,ONS5.7,2010,n/a,n/a,7516,111931,6.714851114,,,n/a
24UF,E07000088,Gosport CD,ONS5.8,2010,n/a,n/a,13294,82669,16.08099771,,,n/a
24UG,E07000089,Hart CD,ONS5.9,2010,n/a,n/a,0,91662,0,,,n/a
24UH,E07000090,Havant CD,ONS7.12,2010,n/a,n/a,29442,120783,24.37594695,,,n/a
24UJ,E07000091,New Forest CD,ONS5.7,2010,n/a,n/a,40873,176789,23.11965111,,,n/a
24UL,E07000092,Rushmoor CD,ONS5.8,2010,n/a,n/a,19264,94354,20.41672849,,,n/a
24UN,E07000093,Test Valley CD,ONS5.9,2010,n/a,n/a,15926,116698,13.6471919,,,n/a
24UP,E07000094,Winchester CD,ONS5.9,2010,n/a,n/a,15466,116820,13.23917137,,,n/a
26UB,E07000095,Broxbourne CD,ONS5.8,2010,n/a,n/a,21103,93702,22.52139762,,,n/a
26UC,E07000096,Dacorum CD,ONS5.9,2010,n/a,n/a,34188,145298,23.5295737,,,n/a
26UD,E07000097,East Hertfordshire CD,ONS5.9,2010,n/a,n/a,6792,138155,4.916217292,,,n/a
26UE,E07000098,Hertsmere CD,ONS5.9,2010,n/a,n/a,27959,100379,27.85343548,,,n/a
26UF,E07000099,North Hertfordshire CD,ONS5.9,2010,n/a,n/a,25863,127494,20.2856605,,,n/a
26UG,E07000240,St Albans CD,ONS5.9,2010,n/a,n/a,13120,141248,9.288627096,,,n/a
26UH,E07000101,Stevenage CD,ONS5.8,2010,n/a,n/a,39861,84247,47.31444443,,,n/a
26UJ,E07000102,Three Rivers CD,ONS5.9,2010,n/a,n/a,15788,87921,17.95702961,,,n/a
26UK,E07000103,Watford CD,ONS1.3,2010,n/a,n/a,25095,90653,27.68248155,,,n/a
26UL,E07000241,Welwyn Hatfield CD,ONS5.7,2010,n/a,n/a,24820,110727,22.41549035,,,n/a
29UB,E07000105,Ashford CD,ONS5.7,2010,n/a,n/a,29937,118405,25.28356066,,,n/a
29UC,E07000106,Canterbury CD,ONS5.7,2010,n/a,n/a,42737,150600,28.37782205,,,n/a
29UD,E07000107,Dartford CD,ONS5.8,2010,n/a,n/a,25685,97604,26.31551986,,,n/a
29UE,E07000108,Dover CD,ONS6.10,2010,n/a,n/a,36352,111718,32.53907159,,,n/a
29UG,E07000109,Gravesham CD,ONS5.8,2010,n/a,n/a,22394,101766,22.0053849,,,n/a
29UH,E07000110,Maidstone CD,ONS5.7,2010,n/a,n/a,32749,155764,21.0247554,,,n/a
29UK,E07000111,Sevenoaks CD,ONS5.9,2010,n/a,n/a,13088,115351,11.34623887,,,n/a
29UL,E07000112,Shepway CD,ONS6.10,2010,n/a,n/a,30667,108199,28.3431455,,,n/a
29UM,E07000113,Swale CD,ONS7.12,2010,n/a,n/a,38866,136324,28.51002025,,,n/a
29UN,E07000114,Thanet CD,ONS6.10,2010,n/a,n/a,34601,134402,25.74440857,,,n/a
