ONS Code (old),ONS Code (new),Area Name                                           ,ONS Cluster,Period,Aggregate Numerator,Aggregate Denominator,Single Year Numerator,Single Year Denominator,Indicator value,Lower 95% CI,Upper 95% CI,Significance
42UG,E07000205,Suffolk Coastal CD,ONS5.7,2011/12,n/a,n/a,10110,,35.14544568,34.59925631,35.6955513,n/a
42UH,E07000206,Waveney CD,ONS6.10,2011/12,n/a,n/a,11485,,36.01767381,35.49100077,36.5477345,n/a
43UB,E07000207,Elmbridge CD,ONS5.9,2011/12,n/a,n/a,9271,,38.78526477,38.16214428,39.41207506,n/a
43UC,E07000208,Epsom and Ewell CD,ONS5.9,2011/12,n/a,n/a,6204,,41.50963662,40.716804,42.30689004,n/a
43UD,E07000209,Guildford CD,ONS5.9,2011/12,n/a,n/a,10663,,37.46054329,36.89846515,38.0260239,n/a
43UE,E07000210,Mole Valley CD,ONS5.9,2011/12,n/a,n/a,7233,,40.00932478,39.29392435,40.7290114,n/a
43UF,E07000211,Reigate and Banstead CD,ONS5.9,2011/12,n/a,n/a,13116,,42.48171729,41.92224977,43.04311763,n/a
43UG,E07000212,Runnymede CD,ONS5.9,2011/12,n/a,n/a,6074,,36.38799131,35.65936597,37.12291462,n/a
43UH,E07000213,Spelthorne CD,ONS5.9,2011/12,n/a,n/a,7392,,34.99094594,34.3527004,35.63461277,n/a
43UJ,E07000214,Surrey Heath CD,ONS5.9,2011/12,n/a,n/a,7892,,37.42806584,36.78168328,38.07896549,n/a
43UK,E07000215,Tandridge CD,ONS5.9,2011/12,n/a,n/a,7745,,40.41130912,39.7133357,41.11318395,n/a
43UL,E07000216,Waverley CD,ONS5.9,2011/12,n/a,n/a,9994,,36.43514324,35.86653841,37.00756077,n/a
43UM,E07000217,Woking CD,ONS5.9,2011/12,n/a,n/a,7173,,36.3105103,35.6377393,36.98868294,n/a
44UB,E07000218,North Warwickshire CD,ONS5.7,2011/12,n/a,n/a,5409,,40.86578635,40.04037724,41.6963782,n/a
44UC,E07000219,Nuneaton and Bedworth CD,ONS7.12,2011/12,n/a,n/a,11732,,42.68592464,42.1069442,43.26691638,n/a
44UD,E07000220,Rugby CD,ONS5.7,2011/12,n/a,n/a,7877,,36.88977183,36.25070035,37.53347639,n/a
44UE,E07000221,Stratford-on-Avon CD,ONS5.7,2011/12,n/a,n/a,10043,,37.67235135,37.09580134,38.25241306,n/a
44UF,E07000222,Warwick CD,ONS5.7,2011/12,n/a,n/a,11834,,41.00297455,40.43503843,41.57332013,n/a
45UB,E07000223,Adur CD,ONS5.7,2011/12,n/a,n/a,6867,,40.92790591,40.1882719,41.67166838,n/a
45UC,E07000224,Arun CD,ONS6.10,2011/12,n/a,n/a,17828,,42.4703202,41.99784009,42.94418025,n/a
45UD,E07000225,Chichester CD,ONS6.10,2011/12,n/a,n/a,12372,,44.31158848,43.72723689,44.89751863,n/a
45UE,E07000226,Crawley CD,ONS5.8,2011/12,n/a,n/a,9654,,43.89559178,43.232613,44.56075673,n/a
45UF,E07000227,Horsham CD,ONS5.9,2011/12,n/a,n/a,10838,,39.93479782,39.35322267,40.51922541,n/a
45UG,E07000228,Mid Sussex CD,ONS5.9,2011/12,n/a,n/a,10599,,38.54588361,37.97185508,39.12311655,n/a
45UH,E07000229,Worthing CD,ONS1.1,2011/12,n/a,n/a,11305,,41.47682916,40.89078695,42.06529322,n/a
47UB,E07000234,Bromsgrove CD,ONS5.7,2011/12,n/a,n/a,7950,,39.79038705,39.11435209,40.47033981,n/a
47UC,E07000235,Malvern Hills CD,ONS5.7,2011/12,n/a,n/a,6367,,37.0913616,36.37546392,37.81297516,n/a
47UD,E07000236,Redditch CD,ONS7.12,2011/12,n/a,n/a,8387,,45.67716339,44.95669019,46.3994498,n/a
47UE,E07000237,Worcester CD,ONS5.8,2011/12,n/a,n/a,8677,,41.24386089,40.57780558,41.91313761,n/a
47UF,E07000238,Wychavon CD,ONS5.7,2011/12,n/a,n/a,10135,,37.1325925,36.56651423,37.70222555,n/a
47UG,E07000239,Wyre Forest CD,ONS5.7,2011/12,n/a,n/a,7835,,34.35370506,33.74616508,34.96641021,n/a
